unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
24,object,sky,0.01578845,blue-c,61494563,2473961,481417,0.00758291,sky,36650987,1587648,594345,0.01578845,stern,184796,252615,2709,0.006231855,wood,9793596,353824,32986,0.00326128,highway-s,4076800,913627,32367,0.006528158,,24924928,130343,107298,0.00430087
25,part,hair,0.140851571,pink-c,18491188,3137111,143233,0.006666631,person,14523849,1492100,572143,0.037046762,hair,1159565,844950,247481,0.140851571,wood,9793596,609292,35398,0.003414327,alley-s,1091328,528326,9779,0.006074385,freckled,1555456,142783,14042,0.008337504
26,scene,shoe_shop-s,0.012759723,black-c,139916835,2195492,454666,0.003209611,cushion,641729,1167832,10076,0.00559938,roof,443437,301718,5349,0.007230274,food,1104928,351115,10236,0.007079783,shoe_shop-s,577024,694271,16017,0.012759723,zigzagged,1618176,153066,20983,0.011988511
27,texture,veined,0.016196829,green-c,63326720,2556688,1044498,0.016109123,tree,21215516,1341072,248528,0.011140727,crosswalk,241792,189243,4292,0.010057576,metal,3462561,385147,38161,0.010017202,park-s,1179136,729178,24686,0.01310556,veined,1806336,350117,34371,0.016196829
28,part,screen,0.027014471,red-c,21004512,2166673,83354,0.0036103,painting,2207098,1007555,44599,0.014068846,screen,677188,319851,26226,0.027014471,glass,2246777,510866,39158,0.014404347,office-s,1542912,622911,13662,0.006348038,chequered,1530368,79274,4823,0.003005323
29,part,door frame,0.013037354,orange-c,30348501,2568877,148876,0.004543265,door,5745972,1019382,79015,0.011817379,door frame,221497,184111,5220,0.013037354,wood,9793596,575356,61014,0.005919128,bathroom-s,9257472,700523,69127,0.006990386,,24924928,79398,61282,0.002456877
30,texture,banded,0.019578016,green-c,63326720,2971615,886776,0.01355687,bottle,940208,1129084,22404,0.010945396,body,1291612,252473,21384,0.014043466,leather,470954,518539,8328,0.008487869,ice_skating_rink-indoor-s,250880,502595,5830,0.007797818,banded,2571520,383577,56744,0.019578016
31,scene,park-s,0.019066811,black-c,139916835,2855284,604361,0.004251041,sidewalk,4001057,1855212,75637,0.013084555,pot,422616,414910,8169,0.009849799,glass,2246777,336502,13638,0.005307356,park-s,1179136,1136943,43334,0.019066811,freckled,1555456,284545,10492,0.005734872
32,texture,cobwebbed,0.02074044,white-c,72511065,2523192,302857,0.004052607,fence,2236367,1397529,30359,0.008424778,wing,323329,297025,5217,0.008481038,ceramic,679072,385845,6280,0.005932156,airport_terminal-s,1480192,637989,11510,0.005463596,cobwebbed,1505280,243919,35542,0.02074044
33,object,cabinet,0.012100403,orange-c,30348501,2433530,181218,0.005558696,cabinet,5324231,1126147,77119,0.012100403,column,193649,261995,5216,0.011580097,metal,3462561,493977,27267,0.006939455,kitchen-s,9006592,797380,69689,0.00715913,,24924928,85298,66179,0.002653098
34,object,car,0.02764645,black-c,139916835,2589142,640666,0.004516016,car,5354795,1597782,187043,0.02764645,body,1291612,488488,39774,0.022854339,leather,470954,312068,7525,0.009703455,street-s,28111104,938260,198276,0.006872392,grooved,1505280,213880,17209,0.010111337
35,texture,waffled,0.016819054,red-c,21004512,2738346,106823,0.004519497,armchair,1043460,992839,17466,0.008651533,drawer,540514,241607,11964,0.015534495,metal,3462561,713448,40588,0.00981472,car_interior-backseat-s,163072,578789,5525,0.007503368,waffled,1555456,257268,29984,0.016819054
36,object,bed,0.021115423,orange-c,30348501,2889185,176663,0.005343543,bed,5899566,1396125,150866,0.021115423,top,381885,305246,12952,0.019211515,granite,1315719,693273,18867,0.009480309,kitchen-s,9006592,1075257,109462,0.010976509,,24924928,107217,91594,0.003672493
37,object,car,0.036916515,black-c,139916835,2877539,1187184,0.008383642,car,5354795,1713503,251647,0.036916515,wheel,1513439,804382,72199,0.032151003,carpet,4405463,542002,63813,0.013066656,street-s,28111104,1098171,315810,0.010930153,porous,1856512,194390,7917,0.003875212
38,texture,studded,0.046084761,black-c,139916835,2571304,640488,0.004515323,light,350013,1139841,21470,0.014621516,screen,677188,298741,14834,0.015434478,glass,2246777,374049,23527,0.009058256,casino-indoor-s,652288,706309,12686,0.009425586,studded,1593088,349505,85580,0.046084761
39,material,ceramic,0.011229223,orange-c,30348501,2273052,218040,0.0067289,sink,489770,923774,10758,0.007669024,lid,90429,179046,2904,0.010893908,ceramic,679072,522690,13345,0.011229223,ball_pit-s,275968,553298,7642,0.009301091,cobwebbed,1505280,109675,4551,0.002825999
40,part,paw,0.037093792,black-c,139916835,2649237,793034,0.005593687,dog,3793935,1459544,70527,0.013607496,paw,266872,614973,31541,0.037093792,wood,9793596,531283,52230,0.005084375,corridor-s,1530368,783953,11988,0.005206892,spiralled,1605632,138084,9004,0.005190487
41,object,sky,0.017216203,blue-c,61494563,3372693,596381,0.00927918,sky,36650987,1622858,647778,0.017216203,frame,136341,128103,1517,0.005769662,painted,13470129,413364,104460,0.007581084,highway-s,4076800,865384,25329,0.005151464,crosshatched,1743616,598135,25066,0.01081977
42,material,food,0.02159391,yellow-c,34166024,3150750,205736,0.005543795,water,5662399,1370564,89471,0.012885591,head,4946761,458609,20107,0.003733708,food,1104928,687718,37892,0.02159391,zen_garden-s,125440,439960,6699,0.011990313,waffled,1555456,628164,38379,0.017890298
43,part,hair,0.022691888,brown-c,182265724,2471288,776552,0.004221298,cat,4163987,1367259,55348,0.010107566,hair,1159565,337434,33216,0.022691888,food,1104928,275141,6007,0.00437171,beach-s,990976,700497,13353,0.007957119,scaly,1568000,347111,23523,0.012435583
44,part,roof,0.059642077,blue-c,61494563,3002612,309135,0.004816084,building,35246027,2413817,821796,0.022308348,roof,443437,640473,61008,0.059642077,granite,1315719,221469,13662,0.008967356,highway-s,4076800,1461316,99609,0.018315505,,24924928,148027,139053,0.005576865
45,part,paw,0.057555642,blue-c,61494563,2718465,703880,0.011083128,sky,36650987,1941070,1062453,0.028309731,paw,266872,627194,48658,0.057555642,skin,177664,279929,11585,0.02597487,arrival_gate-outdoor-s,451584,714585,8689,0.007506825,,24924928,119342,101611,0.004073784
46,texture,studded,0.016366242,black-c,139916835,2379144,1567170,0.011136099,person,14523849,965552,191426,0.012513159,arm,2299112,358367,40267,0.015385456,fabric,8548746,476902,89435,0.010008154,cockpit-s,539392,443834,7099,0.007272619,studded,1593088,137367,27865,0.016366242
47,texture,dotted,0.017714781,red-c,21004512,2064505,118275,0.005153428,chair,4633108,929834,45451,0.008237621,lid,90429,285006,5099,0.013768578,ceramic,679072,378368,10458,0.00998871,office-s,1542912,508857,7397,0.003618226,dotted,2935296,286387,56078,0.017714781
48,object,dog,0.028418735,blue-c,61494563,2913123,539967,0.008454459,dog,3793935,1822053,155189,0.028418735,torso,7669375,806898,222200,0.026920043,fur,103280,341187,4058,0.009214162,mountain-s,1166592,634385,12452,0.006962162,matted,1593088,274279,23642,0.012822954
49,texture,paisley,0.011981269,green-c,63326720,2397548,247239,0.003775965,car,5354795,1139153,49077,0.007614893,arm,2299112,190996,15854,0.006407588,fabric,8548746,391408,51746,0.00582174,staircase-s,865536,620062,6166,0.004167816,paisley,1555456,310683,22094,0.011981269
50,texture,polka-dotted,0.030431626,red-c,21004512,2427369,301734,0.013045053,light,350013,915368,18928,0.01518549,hand,398768,358452,13157,0.017682642,fabric,8548746,407954,60517,0.00680258,ball_pit-s,275968,410477,13439,0.019968618,polka-dotted,1705984,484218,64683,0.030431626
51,object,dog,0.016590417,black-c,139916835,2285118,527461,0.003723048,dog,3793935,1550598,87221,0.016590417,torso,7669375,592950,110079,0.013502905,food,1104928,262278,8135,0.005985706,mountain_snowy-s,1793792,631380,22835,0.009505328,potholed,1580544,202582,17768,0.010064814
52,object,car,0.015266114,black-c,139916835,2174952,572656,0.004046492,car,5354795,972781,95145,0.015266114,top,381885,313972,5335,0.007726039,metal,3462561,414163,22547,0.005850017,classroom-s,639744,545225,7150,0.006070542,,24924928,88742,60029,0.002405621
53,part,hair,0.092711227,pink-c,18491188,2922898,101481,0.004761548,dog,3793935,1276588,115527,0.023315256,hair,1159565,650863,153606,0.092711227,food,1104928,346506,9979,0.006922866,ball_pit-s,275968,472821,4211,0.005655553,dotted,2935296,698566,116559,0.033138743
54,part,screen,0.02806472,red-c,21004512,2917405,110621,0.004645736,tvmonitor,1019561,1283936,41775,0.01847044,screen,677188,312570,27019,0.02806472,fabric,8548746,696831,66322,0.007225205,bedroom-s,19167232,767246,153952,0.007783008,crosshatched,1743616,158092,13321,0.007054168
55,texture,grooved,0.025453374,orange-c,30348501,3170984,325036,0.009791878,floor,20378155,1367890,309006,0.014414584,drawer,540514,122982,5231,0.007946648,wood,9793596,634461,224615,0.02201365,attic-s,1216768,839071,15187,0.007442229,grooved,1505280,430334,48045,0.025453374
56,part,wheel,0.013451443,blue-c,61494563,2144574,414831,0.006561258,car,5354795,1031793,63211,0.009996399,wheel,1513439,398426,25376,0.013451443,plastic-opaque,577397,449682,5038,0.004929352,ball_pit-s,275968,519902,4477,0.005657113,honeycombed,1555456,124553,4313,0.002573856
57,texture,sprinkled,0.036274314,yellow-c,34166024,2884734,219483,0.005959147,sea,2272224,1121480,35976,0.010714388,muzzle,666221,201438,14879,0.017447642,wallpaper,479323,294080,6518,0.008499319,beach-s,990976,614042,20699,0.013064919,sprinkled,1718528,906788,91898,0.036274314
58,part,shade,0.015266464,brown-c,182265724,2498928,694801,0.003774659,tvmonitor,1019561,1186391,30451,0.013997236,shade,197478,401382,9005,0.015266464,metal,3462561,612153,16799,0.004139811,office-s,1542912,697307,14827,0.006662646,,24924928,91689,60445,0.002422046
59,part,hair,0.130440339,pink-c,18491188,3186086,317916,0.014884155,person,14523849,1483732,860961,0.05684179,hair,1159565,1175875,269484,0.130440339,skin,177664,495371,8641,0.013005837,art_school-s,175616,340408,4703,0.009197745,freckled,1555456,259753,50737,0.028754778
60,part,wheel,0.098841871,red-c,21004512,3135580,159121,0.006635303,car,5354795,1664309,491273,0.075258229,wheel,1513439,1052137,230776,0.098841871,metal,3462561,337833,20157,0.005332205,auto_showroom-s,301056,638573,8181,0.008783099,spiralled,1605632,466207,47076,0.023250129
61,part,leg,0.067993288,brown-c,182265724,3027444,809456,0.004387683,dog,3793935,2102596,312759,0.056012137,leg,2786636,1495843,272642,0.067993288,fur,103280,388865,8240,0.017028136,pasture-s,852992,371208,7064,0.005803789,braided,1568000,371043,38268,0.020132841
62,texture,frilly,0.094972957,black-c,139916835,2696385,709173,0.004997553,sheep,811669,845952,11531,0.007005085,neck,812426,229070,9491,0.009196661,fabric,8548746,349152,30355,0.003423158,closet-s,990976,482658,7296,0.00497566,frilly,1618176,932869,221266,0.094972957
63,texture,flecked,0.04937298,black-c,139916835,3027396,765366,0.005383121,bush,776932,1323790,24446,0.011773965,wave,42267,73987,762,0.00659786,concrete,382930,201939,4285,0.0073805,forest-broadleaf-s,1216768,673754,27412,0.014713034,flecked,1580544,1216609,131606,0.04937298
64,part,wheel,0.020526811,white-c,72511065,2296003,255742,0.003430415,bicycle,1152271,1105436,32352,0.014537905,wheel,1513439,319171,36861,0.020526811,fabric,8548746,303398,57926,0.006586828,geodesic_dome-outdoor-s,250880,560607,4870,0.006037562,pleated,1505280,309853,24991,0.013960345
65,texture,studded,0.073878032,pink-c,18491188,2945135,91442,0.004284025,seat,1488057,1028392,48215,0.019534209,nose,155124,236935,16562,0.044106877,tile,3959469,362676,48488,0.011345787,auditorium-s,489216,641952,21420,0.019301679,studded,1593088,842709,167572,0.073878032
66,texture,lined,0.029541873,pink-c,18491188,2653147,106241,0.005049935,person,14523849,1360443,259104,0.016582456,hair,1159565,606904,33310,0.019219241,skin,177664,196641,1658,0.004449251,street-s,28111104,727252,276720,0.009688521,lined,1568000,747939,66454,0.029541873
67,part,torso,0.046922528,black-c,139916835,3032608,945741,0.006659974,cat,4163987,1896090,212846,0.036401162,torso,7669375,769834,378241,0.046922528,fur,103280,253379,4674,0.013278975,lake-natural-s,551936,639524,13562,0.01151373,striped,2433536,546145,116187,0.040575255
68,part,top,0.009750065,orange-c,30348501,2182001,97176,0.002996177,table,4805122,1169390,47572,0.008026401,top,381885,266422,6260,0.009750065,granite,1315719,424400,13344,0.0077277,staircase-s,865536,736364,8812,0.005531396,,24924928,137190,92513,0.003705025
69,part,headlight,0.013749362,orange-c,30348501,2091238,179355,0.005559605,painting,2207098,925452,21223,0.006821205,headlight,104033,269339,5064,0.013749362,glass,2246777,453653,28318,0.01059761,dining_room-s,5694976,537179,29401,0.004739991,studded,1593088,141486,7709,0.004464159
70,object,person,0.028340078,black-c,139916835,2935510,773935,0.005447239,person,14523849,1581422,443846,0.028340078,leg,2786636,658466,71471,0.021185186,fabric,8548746,398148,46572,0.00523262,abbey-s,401408,793085,7306,0.006154043,,24924928,268089,131731,0.005256354
71,texture,perforated,0.111359295,purple-c,10857154,3375097,85915,0.006073304,skyscraper,1270392,1045105,41548,0.018271298,body,1291612,145597,13467,0.009458877,wallpaper,479323,252174,11851,0.016467819,skyscraper-s,4402944,723200,99102,0.01971378,perforated,1793792,1578620,337919,0.111359295
72,object,plant,0.03316144,black-c,139916835,2738676,1884582,0.013387579,plant,3760075,1581443,171447,0.03316144,wheel,1513439,483861,34003,0.017319336,foliage,30325,224048,2951,0.011737239,forest-needleleaf-s,740096,786439,9478,0.006247623,studded,1593088,213610,14809,0.008264463
73,object,pool table,0.022887746,orange-c,30348501,2335500,130255,0.004001229,pool table,435101,1096879,34279,0.022887746,body,1291612,340867,20160,0.012503729,ceramic,679072,432833,7249,0.006562224,poolroom-home-s,1317120,666589,25348,0.012943477,cobwebbed,1505280,120545,6797,0.004198198
74,color,red-c,0.074447558,red-c,21004512,3089347,1669443,0.074447558,bus,1628191,1284310,38297,0.013324385,arm,2299112,502784,26341,0.009490354,food,1104928,513032,21021,0.013163308,ball_pit-s,275968,606210,11125,0.012771898,polka-dotted,1705984,893746,92636,0.036949552
75,object,sky,0.032720586,blue-c,61494563,3404247,1047136,0.016399507,sky,36650987,2250004,1232534,0.032720586,cloud,129326,22814,1153,0.007636419,painted,13470129,281779,136982,0.010061164,highway-s,4076800,1126286,66289,0.012904734,flecked,1580544,290676,11522,0.00619563
76,texture,lacelike,0.028139249,red-c,21004512,2422501,142798,0.006132824,painting,2207098,998401,76768,0.024536465,wheel,1513439,311169,21934,0.01216748,food,1104928,337422,14500,0.010155128,wine_cellar-bottle_storage-s,150528,643555,8383,0.010669467,lacelike,1530368,426839,53567,0.028139249
77,object,horse,0.006376719,black-c,139916835,2858374,605988,0.004262442,horse,1230680,1504822,17333,0.006376719,leg,2786636,553033,19088,0.005748392,fabric,8548746,544255,44339,0.004900061,cockpit-s,539392,681260,7429,0.006123359,lined,1568000,197293,8944,0.005092382
78,texture,dotted,0.095244712,pink-c,18491188,3250284,155596,0.007208232,bus,1628191,881984,106695,0.044391882,hair,1159565,502900,81468,0.05152951,tile,3959469,159937,17011,0.004146602,archive-s,338688,270466,6945,0.011532541,dotted,2935296,1707316,403731,0.095244712
79,part,body,0.021576499,white-c,72511065,2571336,294565,0.003938675,signboard,661129,1634252,47856,0.021292755,body,1291612,522525,38316,0.021576499,paper,471596,253205,5862,0.008153682,nursery-s,827904,864828,16228,0.009679667,,24924928,116186,88627,0.00355183
80,part,neck,0.012213317,orange-c,30348501,2192952,220656,0.006827059,dog,3793935,926796,34020,0.007258822,neck,812426,300872,13433,0.012213317,skin,177664,375421,4019,0.007319703,living_room-s,9621248,452073,37329,0.003719513,freckled,1555456,300839,20899,0.011386644
81,object,track,0.01603545,black-c,139916835,2473546,1052551,0.007447058,track,493725,1271092,27853,0.01603545,hair,1159565,290527,16761,0.01169374,carpet,4405463,363286,57427,0.012189148,coast-s,1103872,684041,7423,0.004169077,potholed,1580544,213920,9421,0.005277744
82,part,screen,0.058546993,blue-c,61494563,2865444,594817,0.00932824,car,5354795,1702975,239091,0.035064123,screen,677188,513056,65831,0.058546993,glass,2246777,444791,73094,0.027914732,office-s,1542912,878868,19522,0.008126521,freckled,1555456,109082,22276,0.013564218
83,part,wheel,0.008732253,black-c,139916835,2422322,507850,0.003580662,floor,20378155,1375096,126871,0.005866493,wheel,1513439,336466,16014,0.008732253,carpet,4405463,374070,26110,0.005492884,corridor-s,1530368,816667,14616,0.006266456,crosshatched,1743616,183225,12194,0.006368798
84,texture,frilly,0.029228222,orange-c,30348501,2197678,110613,0.003410238,bed,5899566,955060,51157,0.007519252,wing,323329,324264,8873,0.013891846,fabric,8548746,481122,55399,0.006172956,bedroom-s,19167232,504911,92527,0.00472568,frilly,1618176,182678,51141,0.029228222
85,texture,lacelike,0.085035742,green-c,63326720,3146989,424501,0.006427041,field,1883336,1492338,78893,0.023930313,roof,443437,168647,8745,0.014494339,carpet,4405463,188805,73966,0.016363066,field-cultivated-s,639744,817384,37371,0.02632211,lacelike,1530368,1406291,230150,0.085035742
86,part,ear,0.013288569,white-c,72511065,2849963,378665,0.005050054,skyscraper,1270392,1579343,27465,0.009731528,ear,784263,555191,17566,0.013288569,fabric,8548746,507996,41244,0.004574789,skyscraper-s,4402944,873087,63059,0.012096555,spiralled,1605632,136831,7217,0.004159064
87,part,ear,0.014053087,orange-c,30348501,2584602,151075,0.00460847,toilet,310112,1053347,13927,0.010319874,ear,784263,320343,15308,0.014053087,ceramic,679072,597011,10102,0.007979583,sauna-s,238336,573475,4388,0.005434574,braided,1568000,121938,12826,0.007647671
88,object,bed,0.007594095,black-c,139916835,2111640,465642,0.003289296,bed,5899566,960586,51704,0.007594095,headboard,500152,258130,4695,0.006230203,fabric,8548746,558835,50923,0.005622714,bedroom-s,19167232,610731,111980,0.005694096,,24924928,102178,61332,0.002456643
89,part,leg,0.013239831,blue-c,61494563,2539071,324690,0.005096459,person,14523849,1712549,144058,0.008951961,leg,2786636,498553,42927,0.013239831,fabric,8548746,254542,21521,0.002450646,abbey-s,401408,913207,10562,0.008099364,,24924928,176703,117078,0.004686015
90,texture,cracked,0.053508547,pink-c,18491188,2701092,102437,0.004857172,dog,3793935,1142335,43850,0.008962845,muzzle,666221,380134,15276,0.014815548,paper,471596,203263,4321,0.006444079,childs_room-s,965888,522009,5764,0.00388899,cracked,1593088,873323,125271,0.053508547
91,texture,striped,0.095331161,yellow-c,34166024,2929904,298821,0.008120774,skyscraper,1270392,1133522,39450,0.016684542,crosswalk,241792,227097,9281,0.020193295,wallpaper,479323,156695,3084,0.004872546,skyscraper-s,4402944,626213,51962,0.010440017,striped,2433536,1311950,325985,0.095331161
92,object,dog,0.024450455,black-c,139916835,2485642,542444,0.003823797,dog,3793935,1071339,116119,0.024450455,head,4946761,516286,97346,0.018142271,metal,3462561,507427,40484,0.010302573,car_interior-backseat-s,163072,420247,3536,0.006098834,wrinkled,1555456,177116,13549,0.007881803
93,material,plastic-clear,0.017129177,pink-c,18491188,2143219,134030,0.006537929,bottle,940208,938175,13246,0.007101891,muzzle,666221,326290,10328,0.010515352,plastic-clear,161557,444712,10210,0.017129177,waterfall-fan-s,250880,462925,2916,0.004101906,crystalline,1530368,134672,15782,0.009569152
94,texture,studded,0.028467009,yellow-c,34166024,2175273,149590,0.004133267,lamp,593361,1036411,23455,0.014601726,shade,197478,328815,9863,0.019098426,food,1104928,287283,7471,0.005395237,dining_room-s,5694976,621650,32188,0.005121858,studded,1593088,252964,51097,0.028467009
95,object,motorbike,0.014633084,red-c,21004512,2767817,105446,0.004455424,motorbike,1440771,1390589,40834,0.014633084,leg,2786636,662766,45821,0.013462585,food,1104928,553256,10906,0.006620619,florist_shop-indoor-s,225792,592933,5467,0.006722344,sprinkled,1718528,269488,20209,0.010269808
96,texture,freckled,0.031006687,purple-c,10857154,2933910,71276,0.005195124,bird,1030707,1283835,52084,0.02302098,ear,784263,555336,21483,0.016298262,food,1104928,357642,21561,0.014962433,mountain_snowy-s,1793792,473751,21524,0.009583178,freckled,1555456,981271,76290,0.031006687
97,part,hand,0.015417965,red-c,21004512,2399992,267592,0.011565588,cushion,641729,1101561,17344,0.010048982,hand,398768,429414,12575,0.015417965,food,1104928,502854,21259,0.013399743,bakery-shop-s,715008,558239,7614,0.006015962,braided,1568000,131990,10695,0.006331043
98,scene,ball_pit-s,0.072577278,blue-c,61494563,2768152,742957,0.011696471,ball,122639,1354335,53607,0.037662107,screen,677188,348475,7314,0.007182214,paper,471596,423815,6936,0.007806635,ball_pit-s,275968,797950,72668,0.072577278,paisley,1555456,540196,66424,0.032733631
99,object,curtain,0.016015762,brown-c,182265724,3088272,971666,0.005269843,curtain,3110939,1199643,67949,0.016015762,door frame,221497,267038,7069,0.014682241,painted,13470129,789223,177510,0.012605595,dining_room-s,5694976,854029,57544,0.008864568,freckled,1555456,76772,11991,0.007400769
100,part,arm,0.021573445,red-c,21004512,2383573,99530,0.004273773,cushion,641729,1011972,20414,0.012498722,arm,2299112,461537,58299,0.021573445,fabric,8548746,570921,71625,0.007916077,conference_room-s,2308096,468808,16493,0.005974835,crystalline,1530368,153096,5327,0.003174353
